talent_id,role_id,order
nm0005094,4,1
nm0005099,5,1
nm0005099,4,2
nm0005099,6,3
nm0005103,1,1
nm0005103,10,2
nm0005103,2,3
nm0005106,1,1
nm0005106,4,2
nm0005110,2,1
nm0005110,5,2
nm0005110,6,3
nm0005112,2,1
nm0005112,1,2
nm0005112,5,3
nm0005126,2,1
nm0005129,2,1
nm0005129,10,2
nm0005129,5,3
nm0005140,4,1
nm0005143,5,1
nm0005143,6,2
nm0005143,2,3
nm0005154,4,1
nm0005154,7,2
nm0005154,5,3
nm0005166,4,1
nm0005166,1,2
nm0005176,4,1
nm0005176,1,2
nm0005176,5,3
nm0005177,2,1
nm0005177,5,2
nm0005177,6,3
nm0005192,4,1
nm0005192,5,2
nm0005192,7,3
nm0005201,4,1
nm0005202,2,1
nm0005202,5,2
nm0005202,1,3
nm0005207,4,1
nm0005207,5,2
nm0005207,1,3
nm0005212,2,1
nm0005212,1,2
nm0005212,6,3
nm0005213,1,1
nm0005213,2,2
nm0005213,9,3
nm0005221,2,1
nm0005221,7,2
nm0005221,5,3
nm0005234,4,1
nm0005234,5,2
nm0005234,23,3
nm0005236,4,1
nm0005236,6,2
nm0005236,1,3
nm0005239,2,1
nm0005239,1,2
nm0005239,5,3
nm0005245,2,1
nm0005245,5,2
nm0005247,4,1
nm0005255,4,1
nm0005255,5,2
nm0005255,1,3
nm0005259,4,1
nm0005259,1,2
nm0005259,5,3
nm0005263,10,1
nm0005263,5,2
nm0005263,2,3
nm0005266,2,1
nm0005266,5,2
nm0005266,7,3
nm0005274,4,1
nm0005276,2,1
nm0005277,6,1
nm0005277,10,2
nm0005277,5,3
nm0005279,2,1
nm0005279,10,2
nm0005279,3,3
nm0005280,4,1
nm0005280,5,2
nm0005280,1,3
nm0005287,1,1
nm0005287,2,2
nm0005287,5,3
nm0005288,5,1
nm0005288,4,2
nm0005288,1,3
nm0005305,4,1
nm0005305,5,2
nm0005310,2,1
nm0005310,1,2
nm0005310,5,3
nm0005311,4,1
nm0005311,1,2
nm0005311,7,3
nm0005317,2,1
nm0005317,1,2
nm0005317,10,3
nm0005324,2,1
nm0005324,5,2
nm0005324,3,3
nm0005343,4,1
nm0005343,1,2
nm0005343,6,3
nm0005346,4,1
nm0005346,5,2
nm0005346,1,3
nm0005355,2,1
nm0005355,7,2
nm0005355,1,3
nm0005371,1,1
nm0005371,10,2
nm0005371,2,3
nm0005372,4,1
nm0005372,10,2
nm0005372,5,3
nm0005373,1,1
nm0005373,2,2
nm0005373,9,3
nm0005376,1,1
nm0005376,2,2
nm0005376,9,3
nm0005377,2,1
nm0005377,5,2
nm0005377,1,3
nm0005393,4,1
nm0005393,1,2
nm0005393,5,3
nm0005399,2,1
nm0005399,5,2
nm0005399,7,3
nm0005419,6,1
nm0005419,4,2
nm0005419,5,3
nm0005450,2,1
nm0005450,6,2
nm0005450,5,3
nm0005454,2,1
nm0005454,1,2
nm0005460,4,1
nm0005460,5,2
nm0005460,1,3
nm0005474,4,1
nm0005474,6,2
nm0005474,5,3
nm0005475,2,1
nm0005475,1,2
nm0005475,7,3
nm0005479,1,1
nm0005479,9,2
nm0005479,2,3
nm0005485,4,1
nm0005485,5,2
nm0005485,1,3
nm0005491,4,1
nm0005491,5,2
nm0005491,1,3
nm0005497,4,1
nm0005497,5,2
nm0005497,1,3
nm0005502,4,1
nm0005502,5,2
nm0005502,1,3
nm0005508,4,1
nm0005508,5,2
nm0005508,1,3
nm0005524,2,1
nm0005524,5,2
nm0005524,1,3
nm0005527,4,1
nm0005527,5,2
nm0005527,1,3
nm0005541,2,1
nm0005541,6,2
nm0005541,5,3
nm0005569,4,1
nm0005569,5,2
nm0005569,1,3
nm0005596,5,1
nm0005596,6,2
nm0005596,3,3
nm0005630,14,1
nm0005630,12,2
nm0005630,11,3
nm0005647,14,1
nm0005647,7,2
nm0005647,5,3
nm0005657,14,1
nm0005657,12,2
nm0005658,14,1
nm0005658,7,2
nm0005658,12,3
nm0005686,14,1
nm0005686,12,2
nm0005686,2,3
nm0005690,14,1
nm0005690,7,2
nm0005690,5,3
nm0005707,14,1
nm0005707,12,2
nm0005713,14,1
nm0005713,7,2
nm0005713,12,3
nm0005721,14,1
nm0005721,12,2
nm0005735,14,1
nm0005735,12,2
nm0005757,14,1
nm0005757,7,2
nm0005757,12,3
nm0005779,14,1
nm0005779,12,2
nm0005779,7,3
nm0005830,14,1
nm0005830,12,2
nm0005831,14,1
nm0005831,12,2
nm0005870,14,1
nm0005896,14,1
nm0005896,2,2
nm0005896,7,3
nm0005943,1,1
nm0005943,9,2
nm0005943,10,3
nm0005966,9,1
nm0005966,10,2
nm0005966,1,3
nm0005969,9,1
nm0005969,1,2
nm0005969,10,3
nm0005970,9,1
nm0005970,10,2
nm0005970,1,3
nm0005973,10,1
nm0005973,9,2
nm0005973,1,3
nm0005990,9,1
nm0005990,1,2
nm0005990,10,3
nm0005995,9,1
nm0005995,10,2
nm0005995,1,3
nm0006013,10,1
nm0006013,9,2
nm0006013,1,3
nm0006014,9,1
nm0006014,10,2
nm0006014,1,3
nm0006015,10,1
nm0006015,9,2
nm0006015,1,3
nm0006019,9,1
nm0006019,1,2
nm0006019,10,3
nm0006041,9,1
nm0006041,10,2
nm0006041,1,3
nm0006045,9,1
nm0006045,10,2
nm0006045,1,3
nm0006049,10,1
nm0006049,9,2
nm0006049,1,3
nm0006054,9,1
nm0006054,10,2
nm0006054,1,3
nm0006057,9,1
nm0006057,10,2
nm0006057,1,3
nm0006076,9,1
nm0006076,10,2
nm0006076,1,3
nm0006081,9,1
nm0006081,10,2
nm0006081,1,3
nm0006085,1,1
nm0006085,5,2
nm0006085,10,3
nm0006086,9,1
nm0006086,10,2
nm0006086,1,3
nm0006089,10,1
nm0006089,9,2
nm0006089,1,3
nm0006109,10,1
nm0006109,9,2
nm0006109,1,3
nm0006116,9,1
nm0006116,10,2
nm0006116,1,3
nm0006122,10,1
nm0006122,9,2
nm0006122,1,3
nm0006124,9,1
nm0006124,1,2
nm0006124,10,3
nm0006150,9,1
nm0006150,1,2
nm0006150,10,3
nm0006166,9,1
nm0006166,1,2
nm0006166,10,3
nm0006168,1,1
nm0006168,2,2
nm0006168,9,3
nm0006174,1,1
nm0006174,9,2
nm0006174,10,3
nm0006210,9,1
nm0006210,1,2
nm0006210,10,3
nm0006218,10,1
nm0006218,1,2
nm0006218,9,3
nm0006233,9,1
nm0006233,10,2
nm0006233,1,3
nm0006246,9,1
nm0006246,1,2
nm0006246,10,3
nm0006256,1,1
nm0006256,10,2
nm0006256,9,3
nm0006263,9,1
nm0006263,10,2
nm0006263,1,3
nm0006266,9,1
nm0006266,10,2
nm0006266,1,3
nm0006274,10,1
nm0006274,9,2
nm0006274,1,3
nm0006276,1,1
nm0006276,7,2
nm0006276,10,3
nm0006290,10,1
nm0006290,9,2
nm0006290,1,3
nm0006330,9,1
nm0006330,1,2
nm0006330,10,3
nm0006337,9,1
nm0006337,10,2
nm0006337,1,3
nm0006344,9,1
nm0006344,10,2
nm0006344,1,3
nm0006384,14,1
nm0006384,31,2
nm0006384,12,3
nm0006395,5,1
nm0006395,7,2
nm0006395,6,3
nm0006402,14,1
nm0006402,12,2
nm0006412,2,1
nm0006428,4,1
nm0006428,1,2
nm0006428,30,3
nm0006433,4,1
nm0006433,10,2
nm0006444,14,1
nm0006444,12,2
nm0006444,5,3
nm0006470,14,1
nm0006470,12,2
nm0006470,11,3
nm0006610,2,1
nm0006610,1,2
nm0006610,5,3
nm0006633,14,1
nm0006633,12,2
nm0006640,7,1
nm0006640,6,2
nm0006640,5,3
nm0006663,2,1
nm0006663,5,2
nm0006664,6,1
nm0006664,2,2
nm0006664,1,3
nm0006724,6,1
nm0006724,5,2
nm0006724,4,3
nm0006730,13,1
nm0006730,19,2
nm0006740,2,1
nm0006740,34,2
nm0006752,1,1
nm0006752,2,2
nm0006752,6,3
nm0006753,7,1
nm0006753,11,2
nm0006753,12,3
nm0006810,5,1
nm0006810,4,2
nm0006810,7,3
nm0006842,2,1
nm0006842,5,2
nm0006842,1,3
nm0006851,4,1
nm0006851,6,2
nm0006851,1,3
nm0006939,2,1
nm0006939,6,2
nm0006939,7,3
nm0006982,2,1
nm0006982,7,2
nm0006982,10,3
nm0006983,2,1
nm0006986,6,1
nm0006986,5,2
nm0006986,7,3
nm0006997,5,1
nm0006997,6,2
nm0006997,3,3
nm0007067,5,1
nm0007067,26,2
nm0007067,11,3
nm0007093,7,1
nm0007093,5,2
nm0007093,6,3
nm0007122,6,1
nm0007122,5,2
nm0007122,7,3
nm0007126,9,1
nm0007126,10,2
nm0007126,1,3
nm0007137,9,1
nm0007137,10,2
nm0007137,1,3
nm0007150,2,1
nm0007150,7,2
nm0007182,2,1
nm0007182,7,2
nm0007182,6,3
nm0007184,6,1
nm0007184,5,2
nm0007184,2,3
nm0007217,2,1
nm0007217,1,2
nm0007279,10,1
nm0007302,2,1
nm0007302,6,2
nm0007344,6,1
nm0007344,3,2
nm0007344,2,3
nm0007414,2,1
nm0007540,2,1
nm0007540,5,2
nm0007540,3,3
nm0007580,4,1
nm0007657,6,1
nm0007657,5,2
nm0007657,3,3
nm0007708,7,1
nm0007708,8,2
nm0007708,2,3
nm0007746,2,1
nm0007746,6,2
nm0007746,7,3
nm0007902,9,1
nm0007902,10,2
nm0007939,2,1
nm0007941,2,1
nm0007941,1,2
nm0007957,2,1
nm0008036,6,1
nm0008036,3,2
nm0008036,5,3
nm0008354,2,1
nm0008354,14,2
nm0008369,2,1
nm0008467,5,1
nm0008467,26,2
nm0008467,3,3
nm0008489,5,1
nm0008489,26,2
nm0008489,7,3
nm0008570,2,1
nm0008589,6,1
nm0008589,5,2
nm0008613,7,1
nm0008613,2,2
nm0008613,6,3
nm0008640,4,1
nm0008640,1,2
nm0008714,9,1
nm0008714,10,2
nm0008732,5,1
nm0008732,2,2
nm0008732,6,3
nm0008734,4,1
nm0008758,2,1
nm0008758,1,2
nm0008867,2,1
nm0008867,9,2
nm0008876,2,1
nm0008932,2,1
nm0008932,11,2
nm0009352,4,1
nm0009352,3,2
nm0009368,2,1
nm0009368,1,2
nm0009410,2,1
nm0009410,6,2
nm0009410,3,3
nm0009436,4,1
nm0009484,6,1
nm0009484,4,2
nm0009544,2,1
nm0009550,2,1
nm0009550,3,2
nm0009697,4,1
nm0009768,6,1
nm0009943,4,1
nm0010075,2,1
nm0010075,7,2
nm0010075,1,3
nm0010097,2,1
nm0010097,3,2
nm0010157,4,1
nm0010157,11,2
nm0010203,7,1
nm0010203,11,2
nm0010252,4,1
nm0010271,2,1
nm0010371,2,1
nm0010442,4,1
nm0010523,2,1
nm0010614,2,1
nm0010614,5,2
nm0010616,6,1
nm0010627,14,1
nm0010627,7,2
nm0010627,5,3
nm0010682,4,1
nm0010736,4,1
nm0010736,1,2
nm0010736,5,3
nm0010915,2,1
nm0010915,7,2
nm0010915,6,3
nm0011087,2,1
nm0011087,7,2
nm0011087,6,3
nm0011132,2,1
nm0011225,7,1
nm0011225,6,2
nm0011242,4,1
nm0011242,1,2
nm0011242,6,3
nm0011263,2,1
nm0011346,6,1
nm0011346,5,2
nm0011346,2,3
nm0011482,6,1
nm0011482,5,2
nm0011482,3,3
nm0011553,2,1
nm0011835,6,1
nm0011835,26,2
nm0011835,3,3
nm0012100,5,1
nm0012100,6,2
nm0012100,3,3
nm0012121,2,1
nm0012121,3,2
nm0012121,15,3
nm0012192,5,1
nm0012192,6,2
nm0012192,3,3
nm0012196,9,1
nm0012196,10,2
nm0012196,1,3
nm0012476,4,1
nm0012489,6,1
nm0012489,5,2
nm0012489,9,3
nm0012523,2,1
nm0012523,5,2
nm0012523,6,3
nm0012560,4,1
nm0012560,7,2
nm0012560,6,3
nm0012589,4,1
nm0012589,1,2
nm0012615,4,1
nm0012645,1,1
nm0012645,9,2
nm0012645,5,3
nm0012785,5,1
nm0012785,6,2
nm0012785,7,3
nm0012819,4,1
nm0012821,4,1
nm0013044,7,1
nm0013044,6,2
nm0013044,5,3
nm0013160,7,1
nm0013160,5,2
nm0013160,11,3
nm0013198,2,1
nm0013198,5,2
nm0013370,2,1
nm0013381,6,1
nm0013381,3,2
nm0013575,12,1
nm0013575,7,2
nm0013575,19,3
nm0013793,2,1
nm0013793,1,2
nm0013793,7,3
nm0014126,1,1
nm0014126,9,2
nm0014126,10,3
nm0014198,2,1
nm0014215,2,1
nm0014237,2,1
nm0014242,2,1
nm0014290,4,1
nm0014328,4,1
nm0014353,2,1
nm0014406,9,1
nm0014406,1,2
nm0014406,2,3
nm0014507,1,1
nm0014507,10,2
nm0014507,4,3
nm0014670,14,1
nm0014670,12,2
nm0014670,6,3
nm0014694,7,1
nm0014694,5,2
nm0014694,6,3
nm0014752,3,1
nm0014756,4,1
nm0014761,2,1
nm0014761,7,2
nm0014788,2,1
nm0014843,4,1
nm0014858,4,1
nm0014858,1,2
nm0014873,2,1
nm0014878,14,1
nm0014878,5,2
nm0014878,7,3
nm0014902,6,1
nm0014902,2,2
nm0014902,3,3
nm0014907,6,1
nm0014907,2,2
nm0014940,4,1
nm0015085,22,1
nm0015085,7,2
nm0015085,6,3
nm0015095,4,1
nm0015095,7,2
nm0015478,6,1
nm0015494,13,1
nm0015494,19,2
nm0015567,5,1
nm0015567,7,2
nm0015567,23,3
nm0015636,4,1
nm0015638,2,1
nm0015638,9,2
nm0015638,5,3
nm0015754,2,1
nm0015754,7,2
nm0015785,2,1
nm0015785,1,2
nm0015830,1,1
nm0015830,2,2
nm0015830,10,3
nm0015870,4,1
nm0015938,4,1
nm0015943,6,1
nm0015943,2,2
nm0016041,2,1
nm0016085,2,1
nm0016085,1,2
nm0016085,3,3
nm0016139,14,1
nm0016139,12,2
nm0016141,2,1
nm0016141,6,2
nm0016141,1,3
nm0016227,2,1
nm0016227,7,2
nm0016227,6,3
nm0016295,14,1
nm0016295,12,2
nm0016317,4,1
nm0016349,4,1
nm0016368,31,1
nm0016368,21,2
nm0016368,7,3
nm0016437,6,1
nm0016437,10,2
nm0016437,5,3
nm0016537,2,1
nm0016548,2,1
nm0016617,2,1
nm0016617,6,2
nm0016617,7,3
nm0016635,2,1
nm0016635,6,2
nm0016684,10,1
nm0016684,9,2
nm0016684,1,3
nm0016687,4,1
nm0016687,1,2
nm0016715,2,1
nm0016756,17,1
nm0016776,2,1
nm0016776,1,2
nm0016860,2,1
nm0016966,7,1
nm0016966,2,2
nm0016966,6,3
nm0017156,4,1
nm0017320,4,1
nm0017324,6,1
nm0017331,14,1
nm0017331,7,2
nm0017331,11,3
nm0017347,2,1
nm0017376,2,1
nm0017376,1,2
nm0017376,7,3
nm0017389,2,1
nm0017389,7,2
nm0017389,6,3
nm0017392,2,1
nm0017392,7,2
nm0017392,6,3
nm0017585,4,1
nm0017585,1,2
nm0017620,6,1
nm0017644,4,1
nm0017644,1,2
nm0017698,4,1
nm0017771,2,1
nm0017811,6,1
nm0017843,4,1
nm0017932,2,1
nm0018056,4,1
nm0018056,25,2
nm0018056,17,3
nm0018111,2,1
nm0018121,4,1
nm0018132,6,1
nm0018132,5,2
nm0018132,7,3
nm0018155,2,1
nm0018203,2,1
nm0018297,2,1
nm0018355,6,1
nm0018368,4,1
nm0018368,5,2
nm0018627,5,1
nm0018667,2,1
nm0018667,1,2
nm0018667,9,3
nm0018766,4,1
nm0019071,4,1
nm0019081,2,1
nm0019172,4,1
nm0019177,4,1
nm0019209,12,1
nm0019209,2,2
nm0019209,3,3
nm0019282,7,1
nm0019282,6,2
nm0019282,5,3
nm0019378,2,1
nm0019554,4,1
nm0019681,2,1
nm0019874,2,1
nm0019874,3,2
nm0019874,1,3
nm0019950,2,1
nm0019996,2,1
nm0020005,2,1
nm0020005,1,2
nm0020150,6,1
nm0020150,5,2
nm0020150,3,3
nm0020202,5,1
nm0020202,12,2
nm0020202,33,3
nm0020304,4,1
nm0020334,5,1
nm0020334,6,2
nm0020334,2,3
nm0020405,2,1
nm0020405,6,2
nm0020405,5,3
nm0020444,2,1
nm0020465,5,1
nm0020465,7,2
nm0020465,6,3
nm0020571,6,1
nm0020571,2,2
nm0020690,5,1
nm0020694,4,1
nm0020694,10,2
nm0020694,1,3
nm0020751,4,1
nm0020765,7,1
nm0020765,26,2
nm0020765,5,3
nm0020804,2,1
nm0020804,6,2
nm0020804,5,3
nm0020806,2,1
nm0020906,9,1
nm0020906,1,2
nm0020906,10,3
nm0021136,4,1
nm0021193,2,1
nm0021193,5,2
nm0021193,6,3
nm0021302,22,1
nm0021302,3,2
nm0021437,4,1
nm0021437,1,2
nm0021503,2,1
nm0021675,2,1
nm0021675,11,2
nm0021675,12,3
nm0021723,2,1
nm0021723,3,2
nm0021728,2,1
nm0021728,5,2
nm0021728,6,3
nm0021828,2,1
nm0022172,5,1
nm0022172,2,2
nm0022172,14,3
nm0022200,2,1
nm0022479,2,1
nm0022534,1,1
nm0022534,2,2
nm0022534,9,3
nm0022674,6,1
nm0022674,4,2
nm0022750,7,1
nm0022750,5,2
nm0022750,6,3
nm0022932,9,1
nm0022932,1,2
nm0022932,2,3
nm0023000,9,1
nm0023000,10,2
nm0023000,1,3
nm0023003,14,1
nm0023003,12,2
nm0023003,7,3
nm0023007,2,1
nm0023143,2,1
nm0023205,2,1
nm0023205,7,2
nm0023205,11,3
nm0023207,7,1
nm0023207,5,2
nm0023207,6,3
nm0023256,3,1
nm0023472,2,1
nm0023472,6,2
nm0023514,4,1
nm0023522,4,1
nm0023534,4,1
nm0023600,2,1
nm0023754,2,1
nm0023764,6,1
nm0023764,1,2
nm0023858,4,1
nm0023929,5,1
nm0023929,7,2
nm0023929,6,3
nm0023993,6,1
nm0023993,3,2
nm0023993,5,3
nm0024009,14,1
nm0024009,12,2
nm0024009,2,3
nm0024063,7,1
nm0024064,4,1
nm0024086,4,1
nm0024234,4,1
nm0024355,5,1
nm0024355,14,2
nm0024355,7,3
nm0024390,4,1
nm0024390,12,2
nm0024415,25,1
nm0024415,17,2
nm0024415,16,3
nm0024492,2,1
nm0024511,2,1
nm0024511,1,2
nm0024608,24,1
nm0024619,7,1
nm0024619,6,2
nm0024619,5,3
nm0024662,5,1
nm0024662,2,2
nm0024662,7,3
nm0024720,4,1
nm0024764,2,1
nm0024764,6,2
nm0024796,4,1
nm0024796,1,2
nm0025094,5,1
nm0025094,7,2
nm0025097,4,1
nm0025177,4,1
nm0025241,7,1
nm0025241,11,2
nm0025241,5,3
nm0025263,7,1
nm0025263,6,2
nm0025263,13,3
nm0025267,2,1
nm0025288,2,1
nm0025391,2,1
nm0025448,14,1
nm0025448,12,2
nm0025459,2,1
nm0025563,2,1
nm0025563,5,2
nm0025577,4,1
nm0025613,6,1
nm0025613,7,2
nm0025746,9,1
nm0025746,10,2
nm0025746,1,3
nm0025857,2,1
nm0025857,1,2
nm0025953,4,1
nm0025954,4,1
nm0026004,2,1
nm0026097,4,1
nm0026097,1,2
nm0026164,4,1
nm0026364,2,1
nm0026364,5,2
nm0026364,1,3
nm0026419,5,1
nm0026419,26,2
nm0026462,6,1
nm0026462,3,2
nm0026560,2,1
nm0026753,4,1
nm0026789,2,1
nm0026789,1,2
nm0026789,6,3
nm0026868,4,1
nm0026868,8,2
nm0026868,27,3
nm0027022,14,1
nm0027022,12,2
nm0027022,7,3
nm0027109,1,1
nm0027109,4,2
nm0027109,10,3
nm0027117,4,1
nm0027117,3,2
nm0027136,22,1
nm0027136,31,2
nm0027136,12,3
nm0027180,8,1
nm0027297,3,1
nm0027297,13,2
nm0027297,26,3
nm0027584,9,1
nm0027584,10,2
nm0027584,1,3
nm0027630,1,1
nm0027630,9,2
nm0027630,10,3
nm0027727,5,1
nm0027727,26,2
nm0027832,1,1
nm0027832,2,2
nm0027832,9,3
nm0027974,2,1
nm0027974,7,2
nm0027974,6,3
nm0027995,5,1
nm0027995,2,2
nm0027995,3,3
nm0028007,2,1
nm0028070,6,1
nm0028103,4,1
nm0028103,5,2
nm0028118,5,1
nm0028118,6,2
nm0028118,3,3
nm0028191,8,1
nm0028191,4,2
nm0028265,4,1
nm0028265,1,2
nm0028273,4,1
nm0028273,1,2
nm0028339,14,1
nm0028339,22,2
nm0028339,12,3
nm0028360,4,1
nm0028542,5,1
nm0028542,7,2
nm0028542,11,3
nm0028548,4,1
nm0028641,2,1
nm0028641,7,2
nm0028644,6,1
nm0028644,2,2
nm0028644,3,3
nm0028647,2,1
nm0028647,1,2
nm0028672,6,1
nm0028672,5,2
nm0028735,17,1
nm0028735,25,2
nm0028735,16,3
nm0028756,2,1
nm0028858,13,1
nm0028858,19,2
nm0028870,4,1
nm0028870,6,2
nm0028870,5,3
nm0028898,27,1
nm0028898,13,2
nm0028951,6,1
nm0028951,4,2
nm0028993,4,1
nm0029023,4,1
nm0029047,2,1
nm0029048,2,1
nm0029048,18,2
nm0029048,7,3
nm0029056,2,1
nm0029176,2,1
nm0029176,3,2
nm0029176,6,3
nm0029239,4,1
nm0029374,13,1
nm0029374,27,2
nm0029374,19,3
nm0029397,2,1
nm0029516,4,1
nm0029516,3,2
nm0029565,5,1
nm0029577,4,1
nm0029577,1,2
nm0029623,6,1
nm0029623,4,2
nm0029746,4,1
nm0029760,4,1
nm0029944,1,1
nm0029944,4,2
nm0030100,2,1
nm0030107,4,1
nm0030107,10,2
nm0030153,2,1
nm0030217,4,1
nm0030217,7,2
nm0030217,5,3
nm0030420,7,1
nm0030420,22,2
nm0030420,11,3
nm0030422,2,1
nm0030672,4,1
nm0030672,5,2
nm0030860,6,1
nm0030860,13,2
nm0030860,7,3
nm0030930,2,1
nm0030997,14,1
nm0030997,12,2
nm0030997,7,3
nm0031080,6,1
nm0031080,20,2
nm0031080,11,3
nm0031136,4,1
nm0031277,4,1
nm0031277,5,2
nm0031277,1,3
nm0031407,2,1
nm0031407,3,2
nm0031407,6,3
nm0031433,4,1
nm0031495,21,1
nm0031495,6,2
nm0031495,7,3
nm0031588,11,1
nm0031588,7,2
nm0031588,5,3
nm0031639,5,1
nm0031639,7,2
nm0031639,6,3
nm0031653,7,1
nm0031653,11,2
nm0031715,9,1
nm0031715,1,2
nm0031899,19,1
nm0031899,13,2
nm0031958,4,1
nm0032155,5,1
nm0032155,13,2
nm0032155,6,3
nm0032230,5,1
nm0032230,26,2
nm0032230,3,3
nm0032231,8,1
nm0032348,2,1
nm0032356,4,1
nm0032356,1,2
nm0032527,27,1
nm0032527,6,2
nm0032527,11,3
nm0032589,14,1
nm0032589,12,2
nm0032589,26,3
nm0032629,4,1
nm0032761,7,1
nm0032761,13,2
nm0032761,12,3
nm0032791,2,1
nm0032791,7,2
nm0032793,4,1
nm0032793,1,2
nm0032800,4,1
nm0032800,5,2
nm0032849,4,1
nm0032955,2,1
nm0032990,2,1
nm0033013,13,1
nm0033013,14,2
nm0033013,27,3
nm0033042,2,1
nm0033042,6,2
nm0033042,5,3
nm0033043,2,1
nm0033187,5,1
nm0033187,3,2
nm0033238,2,1
nm0033254,2,1
nm0033254,7,2
nm0033254,6,3
nm0033273,13,1
nm0033273,7,2
nm0033273,6,3
nm0033288,7,1
nm0033288,3,2
nm0033312,4,1
nm0033312,1,2
nm0033346,7,1
nm0033346,6,2
nm0033346,13,3
nm0033400,2,1
nm0033400,6,2
nm0033420,2,1
nm0033420,7,2
nm0033420,6,3
nm0033509,2,1
nm0033509,5,2
nm0033509,6,3
nm0033528,4,1
nm0033551,8,1
nm0033851,4,1
nm0033892,2,1
nm0033976,4,1
nm0033987,4,1
nm0033996,4,1
nm0034012,2,1
nm0034054,4,1
nm0034149,2,1
nm0034183,2,1
nm0034183,6,2
nm0034217,7,1
nm0034217,11,2
nm0034217,2,3
nm0034279,2,1
nm0034279,7,2
nm0034279,6,3
nm0034334,4,1
nm0034335,2,1
nm0034335,5,2
nm0034335,3,3
nm0034412,2,1
nm0034412,6,2
nm0034492,2,1
nm0034492,5,2
nm0034492,7,3
nm0034498,2,1
nm0034573,2,1
nm0034573,5,2
nm0034573,3,3
nm0034707,4,1
nm0034798,4,1
nm0034848,4,1
nm0034868,2,1
nm0034885,9,1
nm0034885,1,2
nm0034885,10,3
nm0035024,6,1
nm0035024,5,2
nm0035024,3,3
nm0035133,2,1
nm0035221,6,1
nm0035332,3,1
nm0035342,2,1
nm0035351,6,1
nm0035351,3,2
nm0035441,5,1
nm0035441,7,2
nm0035441,6,3
nm0035488,10,1
nm0035488,2,2
nm0035488,6,3
nm0035529,6,1
nm0035529,7,2
nm0035529,2,3
nm0035531,11,1
nm0035531,7,2
nm0035531,2,3
nm0035532,2,1
nm0035532,5,2
nm0035635,2,1
nm0035781,4,1
nm0035781,15,2
nm0035781,5,3
nm0035854,6,1
nm0035952,5,1
nm0035952,6,2
nm0035952,3,3
nm0035993,5,1
nm0035993,3,2
nm0035993,26,3
nm0036096,6,1
nm0036096,5,2
nm0036096,7,3
nm0036215,7,1
nm0036215,6,2
nm0036215,13,3
nm0036351,13,1
nm0036391,3,1
nm0036391,22,2
nm0036408,4,1
nm0036587,9,1
nm0036587,10,2
nm0036637,2,1
nm0036637,7,2
nm0036637,15,3
nm0036699,2,1
nm0036722,32,1
nm0036722,5,2
nm0036722,26,3
nm0036734,4,1
nm0036734,30,2
nm0036734,1,3
nm0037136,7,1
nm0037136,6,2
nm0037136,5,3
nm0037202,4,1
nm0037258,4,1
nm0037274,2,1
nm0037274,22,2
nm0037434,6,1
nm0037434,2,2
nm0037434,5,3
nm0037475,6,1
nm0037475,7,2
nm0037475,5,3
nm0037520,13,1
nm0037520,7,2
nm0037520,6,3
nm0037644,4,1
nm0037679,4,1
nm0037820,2,1
nm0037820,6,2
nm0037820,18,3
nm0037883,2,1
nm0038068,2,1
nm0038068,6,2
nm0038077,7,1
nm0038077,6,2
nm0038077,14,3
nm0038098,22,1
nm0038098,16,2
nm0038098,25,3
nm0038211,7,1
nm0038211,6,2
nm0038211,11,3
nm0038241,3,1
nm0038241,7,2
nm0038241,14,3
nm0038367,2,1
nm0038383,14,1
nm0038383,7,2
nm0038383,5,3
nm0038785,2,1
nm0038818,6,1
nm0038818,2,2
nm0038893,3,1
nm0038893,7,2
nm0038893,12,3
nm0038906,7,1
nm0038906,5,2
nm0038906,6,3
nm0038917,2,1
nm0038932,2,1
nm0038932,5,2
nm0038932,6,3
nm0038958,13,1
nm0038958,4,2
nm0039068,5,1
nm0039068,2,2
nm0039068,1,3
nm0039180,14,1
nm0039180,7,2
nm0039453,7,1
nm0039453,5,2
nm0039453,2,3
nm0039498,2,1
nm0039498,6,2
nm0039498,9,3
nm0039600,6,1
nm0039600,2,2
nm0039604,4,1
nm0039629,2,1
nm0039629,6,2
nm0039641,4,1
nm0039641,12,2
nm0039862,6,1
nm0039862,9,2
nm0039862,7,3
nm0039906,4,1
nm0039916,2,1
nm0040014,2,1
nm0040014,7,2
nm0040014,1,3
nm0040038,2,1
nm0040038,7,2
nm0040101,6,1
nm0040101,5,2
nm0040101,7,3
nm0040131,2,1
nm0040588,4,1
nm0040718,2,1
nm0040718,6,2
nm0040718,10,3
nm0040844,2,1
nm0040844,3,2
nm0040944,13,1
nm0040944,19,2
nm0040958,12,1
nm0040995,6,1
nm0040995,5,2
nm0040995,2,3
nm0041281,2,1
nm0041281,7,2
nm0041281,1,3
nm0041541,2,1
nm0041595,2,1
nm0041678,5,1
nm0041678,7,2
nm0041678,6,3
nm0041692,2,1
nm0041790,21,1
nm0041790,5,2
nm0041790,7,3
nm0041858,2,1
nm0041858,7,2
nm0041858,6,3
nm0042025,4,1
nm0042082,27,1
nm0042212,2,1
nm0042212,7,2
nm0042225,4,1
nm0042427,2,1
nm0042623,2,1
nm0042641,2,1
nm0042641,7,2
nm0042641,6,3
nm0042757,2,1
nm0042757,7,2
nm0042768,7,1
nm0042768,5,2
